,CONTAINING,SHOOT,FNAME,SHOOT_NUM,FNAME_OG,FULL_OG,FNAME_2K,FULL_2K,COVER
8060,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-122,Foxes-122,_Sunny_Foxes-122_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-122_original.jpg,_Sunny_Foxes-122_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-122_2k.jpg,False
8061,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-128,Foxes-128,_Sunny_Foxes-128_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-128_original.jpg,_Sunny_Foxes-128_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-128_2k.jpg,False
8062,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-136,Foxes-136,_Sunny_Foxes-136_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-136_original.jpg,_Sunny_Foxes-136_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-136_2k.jpg,False
8063,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-145,Foxes-145,_Sunny_Foxes-145_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-145_original.jpg,_Sunny_Foxes-145_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-145_2k.jpg,False
8064,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-162,Foxes-162,_Sunny_Foxes-162_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-162_original.jpg,_Sunny_Foxes-162_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-162_2k.jpg,False
8065,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-168,Foxes-168,_Sunny_Foxes-168_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-168_original.jpg,_Sunny_Foxes-168_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-168_2k.jpg,False
8066,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-181,Foxes-181,_Sunny_Foxes-181_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-181_original.jpg,_Sunny_Foxes-181_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-181_2k.jpg,False
8067,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-196,Foxes-196,_Sunny_Foxes-196_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-196_original.jpg,_Sunny_Foxes-196_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-196_2k.jpg,False
8068,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-204,Foxes-204,_Sunny_Foxes-204_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-204_original.jpg,_Sunny_Foxes-204_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-204_2k.jpg,False
8069,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-205,Foxes-205,_Sunny_Foxes-205_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-205_original.jpg,_Sunny_Foxes-205_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-205_2k.jpg,False
8070,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-206,Foxes-206,_Sunny_Foxes-206_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-206_original.jpg,_Sunny_Foxes-206_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-206_2k.jpg,False
8071,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Emotional_Support_Foxes-027,Foxes-027,_Emotional_Support_Foxes-027_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Emotional_Support_Foxes-027_original.jpg,_Emotional_Support_Foxes-027_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Emotional_Support_Foxes-027_2k.jpg,False
8072,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Emotional_Support_Foxes-032,Foxes-032,_Emotional_Support_Foxes-032_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Emotional_Support_Foxes-032_original.jpg,_Emotional_Support_Foxes-032_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Emotional_Support_Foxes-032_2k.jpg,False
8073,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Emotional_Support_Foxes-097,Foxes-097,_Emotional_Support_Foxes-097_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Emotional_Support_Foxes-097_original.jpg,_Emotional_Support_Foxes-097_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Emotional_Support_Foxes-097_2k.jpg,False
8074,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_190907_Renn_Faire_0038,0038,_190907_Renn_Faire_0038_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_190907_Renn_Faire_0038_original.jpg,_190907_Renn_Faire_0038_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_190907_Renn_Faire_0038_2k.jpg,False
8075,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_190907_Renn_Faire_0078,0078,_190907_Renn_Faire_0078_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_190907_Renn_Faire_0078_original.jpg,_190907_Renn_Faire_0078_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_190907_Renn_Faire_0078_2k.jpg,False
8076,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_190907_Renn_Faire_0075,0075,_190907_Renn_Faire_0075_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_190907_Renn_Faire_0075_original.jpg,_190907_Renn_Faire_0075_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_190907_Renn_Faire_0075_2k.jpg,False
8077,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_190907_Renn_Faire_0128,0128,_190907_Renn_Faire_0128_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_190907_Renn_Faire_0128_original.jpg,_190907_Renn_Faire_0128_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_190907_Renn_Faire_0128_2k.jpg,False
8078,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_68_-_DSC_3196,3196,_68_-_DSC_3196_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_68_-_DSC_3196_original.jpg,_68_-_DSC_3196_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_68_-_DSC_3196_2k.jpg,False
8079,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_54_-_DSC_3279,3279,_54_-_DSC_3279_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_54_-_DSC_3279_original.jpg,_54_-_DSC_3279_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_54_-_DSC_3279_2k.jpg,False
8080,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_80_-_DSC_3208,3208,_80_-_DSC_3208_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_80_-_DSC_3208_original.jpg,_80_-_DSC_3208_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_80_-_DSC_3208_2k.jpg,False
8081,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_163_-_DSC_5059,5059,_163_-_DSC_5059_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_163_-_DSC_5059_original.jpg,_163_-_DSC_5059_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_163_-_DSC_5059_2k.jpg,False
8082,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_408_-_DSC_5304,5304,_408_-_DSC_5304_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_408_-_DSC_5304_original.jpg,_408_-_DSC_5304_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_408_-_DSC_5304_2k.jpg,False
8083,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_464_-_DSC_5360,5360,_464_-_DSC_5360_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_464_-_DSC_5360_original.jpg,_464_-_DSC_5360_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_464_-_DSC_5360_2k.jpg,False
8084,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_576_-_DSC_5472,5472,_576_-_DSC_5472_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_576_-_DSC_5472_original.jpg,_576_-_DSC_5472_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_576_-_DSC_5472_2k.jpg,False
8085,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_592_-_DSC_5488,5488,_592_-_DSC_5488_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_592_-_DSC_5488_original.jpg,_592_-_DSC_5488_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_592_-_DSC_5488_2k.jpg,False
8086,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_714_-_DSC_5610,5610,_714_-_DSC_5610_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_714_-_DSC_5610_original.jpg,_714_-_DSC_5610_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_714_-_DSC_5610_2k.jpg,False
8087,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_954_-_DSC_5850,5850,_954_-_DSC_5850_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_954_-_DSC_5850_original.jpg,_954_-_DSC_5850_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_954_-_DSC_5850_2k.jpg,False
8088,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_402_-_DSC_6433,6433,_402_-_DSC_6433_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_402_-_DSC_6433_original.jpg,_402_-_DSC_6433_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_402_-_DSC_6433_2k.jpg,False
8089,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_662_-_DSC_6722,6722,_662_-_DSC_6722_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_662_-_DSC_6722_original.jpg,_662_-_DSC_6722_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_662_-_DSC_6722_2k.jpg,False
8090,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_1294_-_DSC_7365,7365,_1294_-_DSC_7365_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_1294_-_DSC_7365_original.jpg,_1294_-_DSC_7365_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_1294_-_DSC_7365_2k.jpg,False
8091,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_160321_Campus_Walks_0018,0018,_160321_Campus_Walks_0018_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160321_Campus_Walks_0018_original.jpg,_160321_Campus_Walks_0018_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160321_Campus_Walks_0018_2k.jpg,False
8092,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_160324_Campus_Walks_0109,0109,_160324_Campus_Walks_0109_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160324_Campus_Walks_0109_original.jpg,_160324_Campus_Walks_0109_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160324_Campus_Walks_0109_2k.jpg,False
8093,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_160329_Grandmas_Funeral_0644,0644,_160329_Grandmas_Funeral_0644_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160329_Grandmas_Funeral_0644_original.jpg,_160329_Grandmas_Funeral_0644_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160329_Grandmas_Funeral_0644_2k.jpg,False
8094,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_160403_Campus_Walks_0176,0176,_160403_Campus_Walks_0176_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160403_Campus_Walks_0176_original.jpg,_160403_Campus_Walks_0176_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160403_Campus_Walks_0176_2k.jpg,False
8095,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_160414_Allison_Walk_0142,0142,_160414_Allison_Walk_0142_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160414_Allison_Walk_0142_original.jpg,_160414_Allison_Walk_0142_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160414_Allison_Walk_0142_2k.jpg,False
8096,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_160529_White_Liliacs_0017,0017,_160529_White_Liliacs_0017_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160529_White_Liliacs_0017_original.jpg,_160529_White_Liliacs_0017_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160529_White_Liliacs_0017_2k.jpg,False
8097,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_160621_Porch_0010,0010,_160621_Porch_0010_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160621_Porch_0010_original.jpg,_160621_Porch_0010_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160621_Porch_0010_2k.jpg,False
8098,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_160621_Porch_0081,0081,_160621_Porch_0081_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160621_Porch_0081_original.jpg,_160621_Porch_0081_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160621_Porch_0081_2k.jpg,False
8099,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_160707_PkmnGo_0088,0088,_160707_PkmnGo_0088_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160707_PkmnGo_0088_original.jpg,_160707_PkmnGo_0088_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160707_PkmnGo_0088_2k.jpg,False
8100,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_160828_Move_In_0026,0026,_160828_Move_In_0026_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160828_Move_In_0026_original.jpg,_160828_Move_In_0026_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160828_Move_In_0026_2k.jpg,False
8101,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_160925_September_0176,0176,_160925_September_0176_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160925_September_0176_original.jpg,_160925_September_0176_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_160925_September_0176_2k.jpg,False
8102,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_161024_Walking_0490,0490,_161024_Walking_0490_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_161024_Walking_0490_original.jpg,_161024_Walking_0490_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_161024_Walking_0490_2k.jpg,False
8103,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_161110_Walking_0007,0007,_161110_Walking_0007_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_161110_Walking_0007_original.jpg,_161110_Walking_0007_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_161110_Walking_0007_2k.jpg,False
8104,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_161110_Walking_0015,0015,_161110_Walking_0015_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_161110_Walking_0015_original.jpg,_161110_Walking_0015_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_161110_Walking_0015_2k.jpg,False
8105,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_161110_Walking_0017,0017,_161110_Walking_0017_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_161110_Walking_0017_original.jpg,_161110_Walking_0017_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_161110_Walking_0017_2k.jpg,False
8106,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_161117_Walking_0028,0028,_161117_Walking_0028_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_161117_Walking_0028_original.jpg,_161117_Walking_0028_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_161117_Walking_0028_2k.jpg,False
8107,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_161118_Walking_0063,0063,_161118_Walking_0063_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_161118_Walking_0063_original.jpg,_161118_Walking_0063_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_161118_Walking_0063_2k.jpg,False
8108,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_Roll1_0102CLARK-R1-09-10,0102CLARK-R1-09-10,_Roll1_0102CLARK-R1-09-10_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_Roll1_0102CLARK-R1-09-10_original.jpg,_Roll1_0102CLARK-R1-09-10_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_Roll1_0102CLARK-R1-09-10_2k.jpg,False
8109,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_Roll1_0102CLARK-R1-05-6,0102CLARK-R1-05-6,_Roll1_0102CLARK-R1-05-6_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_Roll1_0102CLARK-R1-05-6_original.jpg,_Roll1_0102CLARK-R1-05-6_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_Roll1_0102CLARK-R1-05-6_2k.jpg,False
8110,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_170514_New_Year_0001,0001,_170514_New_Year_0001_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_170514_New_Year_0001_original.jpg,_170514_New_Year_0001_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_170514_New_Year_0001_2k.jpg,False
8111,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_170514_New_Year_0021,0021,_170514_New_Year_0021_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_170514_New_Year_0021_original.jpg,_170514_New_Year_0021_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_170514_New_Year_0021_2k.jpg,False
8112,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_170514_New_Year_0036,0036,_170514_New_Year_0036_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_170514_New_Year_0036_original.jpg,_170514_New_Year_0036_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_170514_New_Year_0036_2k.jpg,False
8113,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_170514_New_Year_0051,0051,_170514_New_Year_0051_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_170514_New_Year_0051_original.jpg,_170514_New_Year_0051_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_170514_New_Year_0051_2k.jpg,False
8114,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_170514_New_Year_0057,0057,_170514_New_Year_0057_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_170514_New_Year_0057_original.jpg,_170514_New_Year_0057_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_170514_New_Year_0057_2k.jpg,False
8115,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_170717_FInal_Summer_0025,0025,_170717_FInal_Summer_0025_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_170717_FInal_Summer_0025_original.jpg,_170717_FInal_Summer_0025_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_170717_FInal_Summer_0025_2k.jpg,False
8116,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT,The_Little_Things_we_Miss_in_Life.Flora_TLT,_170718_Princeton-_0023,0023,_170718_Princeton-_0023_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_170718_Princeton-_0023_original.jpg,_170718_Princeton-_0023_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Flora_TLT/_170718_Princeton-_0023_2k.jpg,False
